[I 241226 12:55:42 websocket_listener:48] WebSocket connection opened
[I 241226 12:55:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735197944000, 'last_traded_price': 2374820, 'subscription_mode_val': 'LTP'}
[E 241226 13:20:18 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000601960'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:20:18 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199420000, 'last_traded_price': 2374940, 'subscription_mode_val': 'LTP'}
[I 241226 13:20:19 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199421000, 'last_traded_price': 2375025, 'subscription_mode_val': 'LTP'}
[E 241226 13:20:19 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000601960'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:20:19 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199421000, 'last_traded_price': 2375035, 'subscription_mode_val': 'LTP'}
[I 241226 13:20:20 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199422000, 'last_traded_price': 2375030, 'subscription_mode_val': 'LTP'}
[E 241226 13:20:20 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000601960'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:20:20 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199422000, 'last_traded_price': 2375020, 'subscription_mode_val': 'LTP'}
[I 241226 13:20:21 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199423000, 'last_traded_price': 2375080, 'subscription_mode_val': 'LTP'}
[E 241226 13:20:21 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000601960'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:20:21 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199423000, 'last_traded_price': 2375060, 'subscription_mode_val': 'LTP'}
[I 241226 13:20:22 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199424000, 'last_traded_price': 2375060, 'subscription_mode_val': 'LTP'}
[E 241226 13:20:22 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000601960'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:20:22 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199424000, 'last_traded_price': 2375100, 'subscription_mode_val': 'LTP'}
[I 241226 13:20:23 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199425000, 'last_traded_price': 2375080, 'subscription_mode_val': 'LTP'}
[E 241226 13:20:23 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000601960'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:20:23 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199425000, 'last_traded_price': 2375025, 'subscription_mode_val': 'LTP'}
[I 241226 13:20:24 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199426000, 'last_traded_price': 2375040, 'subscription_mode_val': 'LTP'}
[E 241226 13:20:24 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000601960'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:20:24 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199426000, 'last_traded_price': 2375055, 'subscription_mode_val': 'LTP'}
[I 241226 13:20:25 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199427000, 'last_traded_price': 2375020, 'subscription_mode_val': 'LTP'}
[E 241226 13:20:25 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000601960'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:20:25 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199427000, 'last_traded_price': 2375025, 'subscription_mode_val': 'LTP'}
[I 241226 13:22:46 websocket_listener:48] WebSocket connection opened
[I 241226 13:22:46 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199568000, 'last_traded_price': 2374935, 'subscription_mode_val': 'LTP'}
[E 241226 13:22:47 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000604974'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:22:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199569000, 'last_traded_price': 2374835, 'subscription_mode_val': 'LTP'}
[E 241226 13:22:47 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000604974'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 13:22:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199569000, 'last_traded_price': 2374940, 'subscription_mode_val': 'LTP'}
[I 241226 13:22:48 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735199570000, 'last_traded_price': 2374900, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:09 websocket_listener:48] WebSocket connection opened
[I 241226 13:35:09 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200310000, 'last_traded_price': 2368650, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:09 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200311000, 'last_traded_price': 2368770, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:09 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200311000, 'last_traded_price': 2369140, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:10 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200312000, 'last_traded_price': 2369025, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:10 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200312000, 'last_traded_price': 2369385, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:11 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200313000, 'last_traded_price': 2369250, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:11 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200313000, 'last_traded_price': 2369140, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:12 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200314000, 'last_traded_price': 2368710, 'subscription_mode_val': 'LTP'}
[I 241226 13:35:12 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735200314000, 'last_traded_price': 2368315, 'subscription_mode_val': 'LTP'}
[I 241226 13:52:46 websocket_listener:48] WebSocket connection opened
[I 241226 13:52:46 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201368000, 'last_traded_price': 2373605, 'subscription_mode_val': 'LTP'}
[I 241226 13:52:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201369000, 'last_traded_price': 2373635, 'subscription_mode_val': 'LTP'}
[I 241226 13:52:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201369000, 'last_traded_price': 2373650, 'subscription_mode_val': 'LTP'}
[I 241226 13:52:48 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201370000, 'last_traded_price': 2373675, 'subscription_mode_val': 'LTP'}
[I 241226 13:52:48 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201370000, 'last_traded_price': 2373675, 'subscription_mode_val': 'LTP'}
[I 241226 13:52:49 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201371000, 'last_traded_price': 2373735, 'subscription_mode_val': 'LTP'}
[I 241226 13:55:37 websocket_listener:48] WebSocket connection opened
[I 241226 13:55:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201539000, 'last_traded_price': 2374370, 'subscription_mode_val': 'LTP'}
[I 241226 13:55:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201539000, 'last_traded_price': 2374390, 'subscription_mode_val': 'LTP'}
[I 241226 13:55:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201540000, 'last_traded_price': 2374390, 'subscription_mode_val': 'LTP'}
[I 241226 13:55:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201540000, 'last_traded_price': 2374435, 'subscription_mode_val': 'LTP'}
[I 241226 13:55:39 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201541000, 'last_traded_price': 2374475, 'subscription_mode_val': 'LTP'}
[I 241226 13:55:39 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201541000, 'last_traded_price': 2374485, 'subscription_mode_val': 'LTP'}
[I 241226 13:55:40 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201542000, 'last_traded_price': 2374480, 'subscription_mode_val': 'LTP'}
[I 241226 13:58:29 websocket_listener:48] WebSocket connection opened
